DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz)
Mon.May.02.2022 13:10:56.013,13,-3.86135,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,219
Mon.May.02.2022 13:10:56.016,13,-3.86115,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,219
Mon.May.02.2022 13:10:56.021,13,-3.85913,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,220
Mon.May.02.2022 13:10:56.025,13,-3.8553,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,220
Mon.May.02.2022 13:10:56.030,13,-3.84969,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,221
Mon.May.02.2022 13:10:56.034,13,-3.84227,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,221
Mon.May.02.2022 13:10:56.037,13,-3.8332,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,221
Mon.May.02.2022 13:10:56.043,13,-3.82258,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,222
Mon.May.02.2022 13:10:56.047,13,-3.81032,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,222
Mon.May.02.2022 13:10:56.168,13,-3.79639,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,223
Mon.May.02.2022 13:10:56.172,13,-3.78085,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,223
Mon.May.02.2022 13:10:56.175,13,-3.78085,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,223
Mon.May.02.2022 13:10:56.180,13,-3.76377,MCU is reading properly,253,-12,71,1.00 kHz,0.96 Hz,0,224
